CATCODE,CLASS,SUBCLASS,NAME,NUM_1,UNIT_1,H,COUNTY,ST,LATITUDE,LONGITUDE,ALT (ft ASL),R95 (sm),VNTK_M,VNTK_S,DATE REVIEWED,REVIEWER,CHANGE_LOG1,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ALLP OLIVIA MN,"31,206",CERT_HP,US,RENVILLE,MN,44.84928,-94.89682,"1,115",0.05,11Q7,13Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,CPR NORTHFIELD YARD MN,1,,US,RICE,MN,44.45114,-93.17676,911,0.50,11Q5,13Q5,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NNAT FARIBAULT MN,"13,136",CERT_HP,US,RICE,MN,44.26948,-93.32157,"1,075",0.02,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ATTALA SALLIS MS,551,MW,US,ATTALA,MS,33.01470,-89.67530,330,0.06,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",WARROAD INTERNATIONAL MEMORIAL,7,EMB/YR,US,ROSEAU,MN,48.94147,-95.34847,"1,072",0.60,09P0,12P0,20201015,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",148TH FW F-16C/D),1,FS,US,SAINT LOUIS,MN,46.84516,-92.17543,"1,430",0.10,12P0,14P0,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF MIKES YARD MN,1,,US,SAINT LOUIS,MN,46.72854,-92.16316,609,0.30,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF RICE'S POINT YARD MN,1,,US,SAINT LOUIS,MN,46.76206,-92.11396,609,0.40,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,CN KEENAN YARD MN,"101,401",,US,SAINT LOUIS,MN,47.39545,-92.62521,"1,379",0.25,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,CN PROCTOR YARD MN,1,,US,SAINT LOUIS,MN,46.75326,-92.23798,"1,242",0.90,11Q5,13Q5,20220202,DMT,,
45600,ECON,RAILROAD SHOPS,CN PROCTOR YARD SHOP MN,1,,US,SAINT LOUIS,MN,46.75227,-92.23905,"1,257",0.05,16Q7,17Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,CPR RICE'S POINT YARD MN,1,,US,SAINT LOUIS,MN,46.75706,-92.10432,610,0.35,11Q5,13Q5,20220202,DMT,,
75200,OMT,MILITARY BASES,DULUTH ANGB,1,,US,SAINT LOUIS,MN,46.84495,-92.17213,"1,412",0.40,09P0,12P0,20220201,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",DULUTH INTERNATIONAL,"155,531",EMB/YR,US,SAINT LOUIS,MN,46.84207,-92.19324,"1,421",1.3,09P0,12P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",ELY MUNICIPAL,5,EMB/YR,US,SAINT LOUIS,MN,47.82401,-91.82932,"1,449",0.60,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION GRLK CLOQUET MN,"48,200",CERT_HP,US,SAINT LOUIS,MN,46.78571,-92.70253,"1,344",0.05,11Q7,13Q7,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE DULUTH ANGB,1,,US,SAINT LOUIS,MN,46.85037,-92.17145,"1,413",0.05,21Q9,21Q9,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",RANGE REGIONAL,"17,111",EMB/YR,US,SAINT LOUIS,MN,47.38658,-92.83897,"1,346",0.75,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP HINDS ENERGY FACILITY JACKSON MS,551,MW,US,HINDS,MS,32.37879,-90.21972,348,0.04,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MCCLAIN ENERGY FACILITY NEWCASTLE OK,551,MW,US,MCCLAIN,OK,35.29815,-97.58996,"1,201",0.06,14Q7,18Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,MINNESOTA ARNG AASF2 SAINT CLOUD,1,,US,SHERBURNE,MN,45.53908,-94.05579,"1,022",0.15,09P0,12P0,20220201,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NNAT ELK RIVER MN,"1,100",CERT_HP,US,SHERBURNE,MN,45.34307,-93.55080,984,0.01,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",SAINT CLOUD REGIONAL,"22,464",EMB/YR,US,SHERBURNE,MN,45.54622,-94.05939,"1,020",0.70,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP HIDALGO ENERGY CENTER EDINBURG TX,551,MW,US,HIDALGO,TX,26.34172,-98.17518,91,0.05,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MAINE INDEPENDENCE STATION VEAZIE ME,550,MW,US,PENOBSCOT,ME,44.82379,-68.70998,60,0.05,14Q7,18Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NNAT OWATONNA MN,"13,037",CERT_HP,US,STEELE,MN,43.96137,-93.37841,"1,170",0.02,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",OWATONNA DEGNER REGIONAL,21,EMB/YR,US,STEELE,MN,44.12295,-93.25883,"1,128",0.60,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION VIKG 2213 STAPLES MN,"9,800",CERT_HP,US,TODD,MN,46.21056,-94.70155,"1,292",0.01,11Q7,13Q7,20220202,DMT,,
25000,ECON,CHEMICAL MANUFACTURING,3M COTTAGE GROVE PLANT MN,"325,998",NAICS,US,WASHINGTON,MN,44.78954,-92.91259,801,0.50,11Q7,13Q7,20220202,DMT,,
21110,ECON,OIL REFINERIES,MARATHON PETROLEUM SAINT PAUL PARK,"102,000",BBLPD,US,WASHINGTON,MN,44.85220,-93.00352,740,0.20,13Q7,15Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NNAT HUGO MN,"5,967",CERT_HP,US,WASHINGTON,MN,45.20980,-92.88916,989,0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ARTHUR VON ROSENBERG ELMENDORF TX,550,MW,US,BEXAR,TX,29.25705,-98.38405,"1,791",0.04,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP QUAIL RUN ENERGY CENTER ODESSA TX,550,MW,US,ECTOR,TX,31.84155,-102.31578,"2,868",0.07,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP HARBOR,548,MW,US,SAN DIEGO,CA,33.11960,-117.11746,754,0.05,14Q7,18Q7,20220202,DMT,,
47100,ECON,LOCKS,MISSISSIPPI RIVER LOCK & DAM (05),"106,000",ACRE-FT,US,WINONA,MN,44.15987,-91.81138,650,0.02,39P0,39P0,20220202,DMT,,
47100,ECON,LOCKS,MISSISSIPPI RIVER LOCK & DAM (05A),"260,000",ACRE-FT,US,WINONA,MN,44.08723,-91.66968,646,0.02,39P0,39P0,20220202,DMT,,
47100,ECON,LOCKS,MISSISSIPPI RIVER LOCK & DAM (07),"105,000",ACRE-FT,US,WINONA,MN,43.86534,-91.30890,631,0.02,39P0,39P0,20220202,DMT,,
25000,ECON,CHEMICAL MANUFACTURING,SOLVAY CYTEC ENGINEERED MATERIALS WINONA PLANT MN,"325,211",NAICS,US,WINONA,MN,44.05547,-91.64938,656,0.10,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",WINONA MUNICIPAL - MAX CONRAD FIELD,55,EMB/YR,US,WINONA,MN,44.07961,-91.71163,656,0.55,09P0,12P0,20201015,DMT,,
42141,ECON,SPENT FUEL INSTALLATIONS,ISFSI NPP MONTICELLO,441,MT,US,WRIGHT,MN,45.33206,-93.85060,942,0.04,45Z0,45Z0,20220202,DMT,,
42140,ECON,NUCLEAR POWER PLANTS,NPP NORTH ANNA,"1,960",MW,US,LOUISA,VA,38.06042,-77.78993,278,0.05,14Q7,18Q7,20220403,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS ??? CARSR KIRKSVILLE MO,1,,US,ADAIR,MO,40.29776,-92.57592,988,0.03,10Q7,10Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",KIRKSVILLE REGIONAL,"5,306",EMB/YR,US,ADAIR,MO,40.09347,-92.54492,965,0.65,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ROCK MEXICO MO,"31,856",CERT_HP,US,AUDRAIN,MO,39.22727,-91.77785,783,0.05,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MUSTANG OKLAHOMA CITY OK,547,MW,US,CANADIAN,OK,35.46975,-97.67500,"1,241",0.04,14Q7,18Q7,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (TABLE ROCK),200,MW,US,TANEY,MO,36.59640,-93.31007,748,0.02,16Q8,18Q8,20220202,DMT,,
43900,ECON,DAMS,OSAGE RIVER DAM (HARRY TRUMAN),"1,203,404",ACRE-FT,US,BENTON,MO,38.26290,-93.40534,706,0.35,39P0,41P0,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION NGPL 309 MARBLE HILL MO,"29,650",CERT_HP,US,BOLLINGER,MO,37.35817,-89.87413,669,0.03,11Q7,13Q7,20220202,DMT,,
74300,LC3,CITY HALL,COLUMBIA CITY HALL,"126,254",POPULATION,US,BOONE,MO,38.95184,-92.32895,750,0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",COLUMBIA REGIONAL,"129,643",EMB/YR,US,BOONE,MO,38.81733,-92.21803,886,0.90,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION PANH CENTRALIA MO,"29,800",CERT_HP,US,BOONE,MO,39.13756,-92.13886,895,0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SSPL 552 COLUMBIA MO,"1,400",CERT_HP,US,BOONE,MO,38.88752,-92.22131,877,0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CROYDON GENERATING STATION BRISTOL PA,546,MW,US,BUCKS,PA,40.08005,-74.89321,15,0.06,14Q7,18Q7,20220202,DMT,,
49620,ECON,COLLEGES AND UNIVERSITIES,UNIVERSITY OF MISSOURI,1,,US,BOONE,MO,38.94259,-92.32793,752,0.50,10P0,12P2,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",139TH AMW (C-130H),1,AS,US,BUCHANAN,MO,39.76725,-94.90427,808,0.20,12P0,14P0,20220202,DMT,,
75200,OMT,MILITARY BASES,ROSECRANS ANGB,1,,US,BUCHANAN,MO,39.76658,-94.90200,811,0.30,09P0,12P0,20220201,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",ROSECRANS MEMORIAL,3,EMB/YR,US,BUCHANAN,MO,39.77194,-94.90971,809,0.90,09P0,12P0,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP LEWIS CREEK WILLIS TX,543,MW,US,MONTGOMERY,TX,30.43596,-95.52086,275,0.04,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",POPLAR BLUFF MUNICIPAL,9,EMB/YR,US,BUTLER,MO,36.77394,-90.32486,326,0.50,09P0,12P0,20201015,DMT,,
42141,ECON,SPENT FUEL INSTALLATIONS,ISFSI NPP CALLAWAY,850,MT,US,CALLAWAY,MO,38.76297,-91.78134,832,0.02,45Z0,45Z0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",JEFFERSON CITY MEMORIAL,116,EMB/YR,US,CALLAWAY,MO,38.59117,-92.15614,547,0.60,09P0,12P0,20201015,DMT,,
42140,ECON,NUCLEAR POWER PLANTS,NPP NINE MILE,"1,901",MW,US,OSWEGO,NY,43.52150,-76.40731,262,0.05,14Q7,18Q7,20220403,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SSPL 539 PECULIAR MO,"5,590",CERT_HP,US,CASS,MO,38.68191,-94.48117,973,0.01,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP FRONT RANGE POWER PLANT FOUNTAIN CO,541,MW,US,EL PASO,CO,38.62776,-104.70675,"5,469",0.06,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SHADY HILLS GENERATING STATION SHADY HILLS FL,541,MW,US,PASCO,FL,28.36585,-82.55836,56,0.06,14Q7,18Q7,20220202,DMT,,
43900,ECON,DAMS,SAC RIVER DAM (STOCKTON),"892,000",ACRE-FT,US,CEDAR,MO,37.69187,-93.76026,903,0.35,39P0,41P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (KSCYMO09),1,,US,CLAY,MO,39.09660,-94.57847,878,0.02,10Q6,12Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF MURRAY YARD MO,1,,US,CLAY,MO,39.13934,-94.58544,742,1.2,11Q5,13Q5,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",CHARLES B WHEELER DOWNTOWN,"3,611",EMB/YR,US,CLAY,MO,39.12294,-94.59283,745,0.70,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",MISSOURI RIVER I-435 KS,1,,US,CLAY,MO,39.15155,-94.49822,712,0.20,17Q8,23Q8,20220202,DMT,,
45310,ECON,RAILROAD YARDS,NS BIRMINGHAM YARD MO,1,,US,CLAY,MO,39.17666,-94.42923,725,0.50,11Q5,13Q5,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,NS COFC KANSAS CITY MO,1,,US,CLAY,MO,39.18234,-94.43008,729,0.35,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,NS NORTH KANSAS CITY AVONDALE YARD MO,1,,US,CLAY,MO,39.13880,-94.55968,734,0.80,11Q5,13Q5,20220202,DMT,,
45600,ECON,RAILROAD SHOPS,NS NORTH KANSAS CITY SHOP MO,1,,US,CLAY,MO,39.14363,-94.55456,737,0.10,16Q7,17Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ROCK TURNEY MO,"35,000",CERT_HP,US,CLINTON,MO,39.60967,-94.32267,"1,035",0.05,11Q7,13Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,MISSOURI ARNG IKE SKELTON TS,1,,US,COLE,MO,38.55153,-92.06843,565,0.60,09P0,12P0,20220201,DMT,,
91400,LC3,STATE AREA HQ,MISSOURI NG JFHQ JEFFERSON CITY MO,1,,US,COLE,MO,38.55256,-92.07538,656,0.05,10P0,12P0,20220202,DMT,,
74200,LC3,STATE CAPITOL,MISSOURI STATE CAPITOL,1,,US,COLE,MO,38.57910,-92.17300,627,0.10,10P0,12P2,20220202,DMT,,
74201,LC3,STATE EOC,MISSOURI STATE EOC,1,,US,COLE,MO,38.55263,-92.07517,655,0.10,10P0,12P2,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",MISSOURI RIVER I-70 MO,1,,US,COOPER,MO,38.95958,-92.54512,562,0.20,17Q8,23Q8,20220202,DMT,,
75200,OMT,MILITARY BASES,MINNESOTA ARNG ROSEMOUNT ARMORY,1,,US,DAKOTA,MO,44.74775,-93.12761,969,0.10,09P0,12P0,20220201,DMT,,
21820,OMT,POL STORAGE,POL STORAGE ROSECRANS ANGB,1,,US,DONIPHAN,MO,39.76356,-94.90086,818,0.05,21Q9,21Q9,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CHATTAHOOCHEE ENERGY FACILITY FRANKLIN GA,540,MW,US,HEARD,GA,33.40753,-85.03835,725,0.05,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ELGIN ENERGY CENTER LLC ELGIN IL,540,MW,US,COOK,IL,42.00006,-88.24457,769,0.05,14Q7,18Q7,20220202,DMT,,
25000,ECON,CHEMICAL MANUFACTURING,3M SPRINGFIELD PLANT MO,"325,520",NAICS,US,GREENE,MO,37.21316,-93.22765,"1,391",0.10,11Q7,13Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF SPRINGFIELD WEST YARDS MO,1,,US,GREENE,MO,37.22783,-93.32382,"1,305",0.75,11Q5,13Q5,20220202,DMT,,
75200,OMT,MILITARY BASES,MISSOURI ARNG AVCRAD SPRINGFIELD,1,,US,GREENE,MO,37.25328,-93.39096,"1,257",0.25,09P0,12P0,20220201,DMT,,
74300,LC3,CITY HALL,SPRINGFIELD CITY HALL,"169,176",POPULATION,US,GREENE,MO,37.21692,-93.29205,"1,304",0.10,10P0,12P2,20220202,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",SPRINGFIELD-BRANSON NATIONAL,"585,164",EMB/YR,US,GREENE,MO,37.24567,-93.38864,"1,260",0.95,09P0,12P0,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MICHIGAN CITY MICHIGAN CITY IN,540,MW,US,LAPORTE,IN,41.72181,-86.90982,590,0.08,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CHARLES R LOWMAN LEROY AL,538,MW,US,WASHINGTON,AL,31.48802,-87.91075,48,0.07,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP LAKEFIELD JUNCTION TRIMONT MN,538,MW,US,MARTIN,MN,43.79850,-94.84108,"1,300",0.10,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP EL SEGUNDO ENERGY CENTER,537,MW,US,LOS ANGELES,CA,33.91056,-118.42500,19,0.05,14Q7,18Q7,20220202,DMT,,
40100,ECON,FFRDC FACILITIES,DOE KANSAS CITY NATIONAL SECURITY COMPLEX,1,,US,JACKSON,MO,38.86311,-94.55324,"1,049",0.20,14Q7,16Q7,20220208,DMT,,
74210,LC3,FEMA SITE,FEMA REGION VII OFFICE,1,,US,JACKSON,MO,38.96158,-94.60058,865,0.10,12Q7,14Q7,20220202,DMT,,
77210,ECON,FEDERAL RESERVE BANK,FRB KANSAS CITY MO,1,,US,JACKSON,MO,39.07535,-94.58629,942,0.10,10P0,12P2,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL KANSAS CITY MO,"11,000,000,000",$$$$,US,JACKSON,MO,38.86341,-94.55302,"1,047",0.25,14Q7,16Q7,20220202,DMT,,
74300,LC3,CITY HALL,INDEPENDENCE CITY HALL,"123,011",POPULATION,US,JACKSON,MO,39.09200,-94.41501,"1,036",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,KANSAS CITY CITY HALL,"508,090",POPULATION,US,JACKSON,MO,39.10055,-94.57782,923,0.10,10P0,12P2,20220202,DMT,,
45310,ECON,RAILROAD YARDS,KCS EAST KANSAS CITY YARD MO,"70,980",,US,JACKSON,MO,39.12722,-94.50790,740,0.65,11Q5,13Q5,20220202,DMT,,
45310,ECON,RAILROAD YARDS,KCS KNOCHE YARD MO,"69,788",,US,JACKSON,MO,39.12995,-94.53182,741,0.60,11Q5,13Q5,20220202,DMT,,
75200,OMT,MILITARY BASES,LAKE CITY AAP,1,,US,JACKSON,MO,39.09685,-94.25015,746,2.0,09P0,12P0,20220201,DMT,,
74300,LC3,CITY HALL,LEE'S SUMMIT CITY HALL,"101,108",POPULATION,US,JACKSON,MO,38.91349,-94.37547,"1,021",0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LEE'S SUMMIT MUNICIPAL,17,EMB/YR,US,JACKSON,MO,38.95910,-94.37190,"1,000",0.55,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",MISSOURI RIVER I-35 MO,1,,US,JACKSON,MO,39.12284,-94.56562,723,0.20,17Q8,23Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SSPL 553 LONE JACK MO,"1,400",CERT_HP,US,JACKSON,MO,38.86073,-94.19136,990,0.01,11Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,OLIN WINCHESTER INDEPENDENCE MO,"210,000,000",$$$$,US,JACKSON,MO,39.10346,-94.27784,748,0.05,14Q7,16Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP DANSKAMMER GENERATING STATION NEWBURGH NY,537,MW,US,ORANGE,NY,41.57331,-73.96475,12,0.07,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP TRENTON CHANNEL TRENTON MI,536,MW,US,WAYNE,MI,42.12255,-83.18203,581,0.06,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP DESERT STAR ENERGY CENTER BOULDER CITY NV,536,MW,US,CLARK,NV,35.78889,-114.99417,"1,827",0.06,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CEDAR BAYOU 4 ELDON TX,536,MW,US,CHAMBERS,TX,29.75165,-94.92312,21,0.05,14Q7,18Q7,20220202,DMT,,
45600,ECON,RAILROAD SHOPS,UP NEFF SHOP MO,1,,US,JACKSON,MO,39.12141,-94.50331,742,0.05,16Q7,17Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP NEFF YARD MO,"201,966",,US,JACKSON,MO,39.12317,-94.52370,740,1.4,11Q5,13Q5,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,UP TOFC/COFC KANSAS CITY MO,1,,US,JACKSON,MO,39.12441,-94.52367,883,0.50,11Q5,13Q5,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,EAGLEPICHER TECHNOLOGIES JOPLIN MO,"180,000,000",$$$$,US,JASPER,MO,37.09592,-94.52858,992,0.10,14Q7,16Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",JOPLIN REGIONAL,"40,013",EMB/YR,US,JASPER,MO,37.15317,-94.49881,967,0.70,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MORGAN CREEK COLORADO CITY TX,536,MW,US,MITCHELL,TX,32.33358,-100.91322,"2,087",0.08,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP STONY BROOK LUDLOW MA,535,MW,US,HAMPDEN,MA,42.19780,-72.51060,237,0.05,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP ANADARKO PLANT ANADARKO OK,535,MW,US,CADDO,OK,35.08443,-98.23015,"1,181",0.06,14Q7,18Q7,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (HLBOMO01),1,,US,JEFFERSON,MO,38.22351,-90.57273,839,0.02,10Q6,12Q7,20220202,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,DOE RUN HERCULANEUM MO,180,MTPD,US,JEFFERSON,MO,38.26028,-90.37694,428,0.05,11Q7,13Q7,20220202,DMT,,
41910,LC3,SPECIAL COMMS,GEP HILLSBORO MO,1,,US,JEFFERSON,MO,38.32556,-90.52830,860,0.02,10Q6,12Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP COSUMNES,530,MW,US,SACRAMENTO,CA,38.33848,-121.12398,162,0.05,14Q7,18Q7,20220202,DMT,,
45600,ECON,RAILROAD SHOPS,UP DE SOTO SHOP MO,1,,US,JEFFERSON,MO,38.14355,-90.55037,574,0.35,16Q7,17Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",131ST BW (B-2A),1,BS,US,JOHNSON,MO,38.73064,-93.55534,837,0.50,12P0,14P0,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",442ND FW (A-10C),1,FS,US,JOHNSON,MO,38.72332,-93.55947,836,0.10,12P0,14P0,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",509TH BW (B-2A),2,BS,US,JOHNSON,MO,38.73064,-93.55534,837,0.50,12P0,14P0,20220202,DMT,,
75200,OMT,MILITARY BASES,MISSOURI ARNG AASF1 WHITEMAN AFB,1,,US,JOHNSON,MO,38.71727,-93.56064,841,0.10,09P0,12P0,20220201,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION SSPL 551 CONCORDIA MO,"1,800",CERT_HP,US,JOHNSON,MO,38.85652,-93.53456,746,0.01,11Q7,13Q7,20220202,DMT,,
60400,NW,NUCLEAR WEAPONS STORAGE,NWSS WHITEMAN AFB MO,1,,US,JOHNSON,MO,38.72553,-93.53956,819,0.35,30P5,34P1,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MANKATO ENERGY CENTER MANKATO MN,530,MW,US,BLUE EARTH,MN,44.19881,-94.00291,805,0.06,14Q7,18Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,WHITEMAN AFB,1,,US,JOHNSON,MO,38.72931,-93.55185,832,2.0,09P0,12P0,20220201,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",WHITEMAN AFB,1,EMB/YR,US,JOHNSON,MO,38.73031,-93.54786,836,1.2,09P0,12P0,20220202,DMT,,
47100,ECON,LOCKS,MISSISSIPPI RIVER LOCK & DAM (20),"58,000",ACRE-FT,US,LEWIS,MO,40.14332,-91.51535,476,0.02,39P0,39P0,20220202,DMT,,
47100,ECON,LOCKS,MISSISSIPPI RIVER LOCK & DAM (25),"176,000",ACRE-FT,US,LINCOLN,MO,39.00338,-90.68945,424,0.02,39P0,39P0,20220202,DMT,,
75200,OMT,MILITARY BASES,MISSOURI ARNG MACON TS,1,,US,MACON,MO,39.70054,-92.49083,757,1.0,09P0,12P0,20220201,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",ROLLA NATIONAL,0,EMB/YR,US,MARIES,MO,38.12742,-91.76950,"1,124",0.65,09P0,12P0,20201015,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,BASF AGRICULTURAL PRODUCTS PALMYRA MO,240,MTPD,US,MARION,MO,39.83250,-91.43208,471,0.25,11Q7,13Q7,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (FOLSOM),199,MW,US,SACRAMENTO,CA,38.70675,-121.15844,197,0.02,16Q8,18Q8,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LEE C FINE MEMORIAL,57,EMB/YR,US,MILLER,MO,38.09603,-92.54947,862,0.60,09P0,12P0,20201015,DMT,,
43900,ECON,DAMS,OSAGE RIVER DAM (BAGNELL),"1,926,800",ACRE-FT,US,MILLER,MO,38.20377,-92.62458,653,0.15,39P0,41P0,20220202,DMT,,
42600,ECON,ELECTRICAL SUBSTATIONS,ELECTRICAL SUBSTATION NEW MADRID,16,LINKAGE,US,NEW MADRID,MO,36.51570,-89.56704,300,0.15,14Q7,18Q7,20220202,DMT,,
22110,ECON,ALUMINUM SMELTERS,NORANDA NEW MADRID MO,"280,000",MT,US,NEW MADRID,MO,36.50978,-89.56493,299,0.30,14Q7,18Q8,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP 500MW CC ASTORIA NY,528,MW,US,QUEENS,NY,40.78877,-73.90696,21,0.04,14Q7,18Q7,20220202,DMT,,
